dcode,dname,sex,age,population,age_group,age_group_range
1007,เขตปทุมวัน,male,64,227,60,15 to 64 years
1008,เขตป้อมปราบศัตรูพ่าย,female,29,227,25,15 to 64 years
1009,เขตพระโขนง,male,2,227,0,0 to 14 years
1022,เขตภาษีเจริญ,female,85,227,85,65 years and older
1011,เขตลาดกระบัง,male,76,227,75,65 years and older
1038,เขตลาดพร้าว,female,84,227,80,65 years and older
1019,เขตตลิ่งชัน,female,82,226,80,65 years and older
1031,เขตบางคอแหลม,female,80,226,80,65 years and older
1029,เขตบางซื่อ,male,83,226,80,65 years and older
1050,เขตบางบอน,female,77,226,75,65 years and older
1004,เขตบางรัก,female,31,226,30,15 to 64 years
1004,เขตบางรัก,male,29,226,25,15 to 64 years
1007,เขตปทุมวัน,male,24,226,20,15 to 64 years
1008,เขตป้อมปราบศัตรูพ่าย,female,31,226,30,15 to 64 years
1008,เขตป้อมปราบศัตรูพ่าย,male,37,226,35,15 to 64 years
1001,เขตพระนคร,female,76,226,75,65 years and older
1024,เขตราษฏร์บูรณะ,female,78,226,75,65 years and older
1039,เขตวัฒนา,male,77,226,75,65 years and older
1017,เขตห้วยขวาง,male,75,226,75,65 years and older
1043,เขตคันนายาว,female,77,225,75,65 years and older
1036,เขตดอนเมือง,female,82,225,80,65 years and older
1016,เขตบางกอกใหญ่,female,7,225,5,0 to 14 years
1004,เขตบางรัก,male,36,225,35,15 to 64 years
1032,เขตประเวศ,male,81,225,80,65 years and older
1014,เขตพญาไท,female,2,225,0,0 to 14 years
1001,เขตพระนคร,female,37,225,35,15 to 64 years
1001,เขตพระนคร,male,73,225,70,65 years and older
1012,เขตยานนาวา,female,78,225,75,65 years and older
1024,เขตราษฏร์บูรณะ,male,0,225,0,0 to 14 years
1045,เขตวังทองหลาง,male,76,225,75,65 years and older
1046,เขตคลองสามวา,male,76,224,75,65 years and older
1035,เขตจอมทอง,male,83,224,80,65 years and older
1019,เขตตลิ่งชัน,male,79,224,75,65 years and older
1015,เขตธนบุรี,female,86,224,85,65 years and older
1005,เขตบางเขน,female,87,224,85,65 years and older
1007,เขตปทุมวัน,male,11,224,10,0 to 14 years
1007,เขตปทุมวัน,male,19,224,15,15 to 64 years
1007,เขตปทุมวัน,male,25,224,25,15 to 64 years
1008,เขตป้อมปราบศัตรูพ่าย,female,40,224,40,15 to 64 years
1037,เขตราชเทวี,male,72,224,70,65 years and older
1034,เขตสวนหลวง,male,78,224,75,65 years and older
1002,เขตดุสิต,female,83,223,80,65 years and older
1002,เขตดุสิต,male,85,223,85,65 years and older
1048,เขตทวีวัฒนา,female,1,223,0,0 to 14 years
1029,เขตบางซื่อ,female,87,223,85,65 years and older
1004,เขตบางรัก,male,56,223,55,15 to 64 years
1004,เขตบางรัก,male,67,223,65,65 years and older
1007,เขตปทุมวัน,female,20,223,20,15 to 64 years
1007,เขตปทุมวัน,male,66,223,65,65 years and older
1008,เขตป้อมปราบศัตรูพ่าย,female,8,223,5,0 to 14 years
1010,เขตมีนบุรี,male,75,223,75,65 years and older
1041,เขตหลักสี่,male,78,223,75,65 years and older
1043,เขตคันนายาว,female,78,222,75,65 years and older
1002,เขตดุสิต,male,78,222,75,65 years and older
1004,เขตบางรัก,male,25,222,25,15 to 64 years
1004,เขตบางรัก,male,33,222,30,15 to 64 years
1004,เขตบางรัก,male,66,222,65,65 years and older
1008,เขตป้อมปราบศัตรูพ่าย,female,25,222,25,15 to 64 years
1008,เขตป้อมปราบศัตรูพ่าย,female,26,222,25,15 to 64 years
1008,เขตป้อมปราบศัตรูพ่าย,female,28,222,25,15 to 64 years
1008,เขตป้อมปราบศัตรูพ่าย,male,22,222,20,15 to 64 years
1008,เขตป้อมปราบศัตรูพ่าย,male,72,222,70,65 years and older
1024,เขตราษฏร์บูรณะ,male,74,222,70,65 years and older
1038,เขตลาดพร้าว,male,80,222,80,65 years and older
1026,เขตดินแดง,male,0,221,0,0 to 14 years
1027,เขตบึงกุ่ม,male,79,221,75,65 years and older
1007,เขตปทุมวัน,female,4,221,0,0 to 14 years
1032,เขตประเวศ,female,85,221,85,65 years and older
1008,เขตป้อมปราบศัตรูพ่าย,female,6,221,5,0 to 14 years
1008,เขตป้อมปราบศัตรูพ่าย,male,36,221,35,15 to 64 years
1014,เขตพญาไท,female,1,221,0,0 to 14 years
1009,เขตพระโขนง,female,1,221,0,0 to 14 years
1001,เขตพระนคร,female,33,221,30,15 to 64 years
1038,เขตลาดพร้าว,female,85,221,85,65 years and older
1028,เขตสาทร,female,3,221,0,0 to 14 years
1023,เขตหนองแขม,male,78,221,75,65 years and older
1040,เขตบางแค,male,83,220,80,65 years and older
1004,เขตบางรัก,male,65,220,65,65 years and older
1007,เขตปทุมวัน,male,69,220,65,65 years and older
1008,เขตป้อมปราบศัตรูพ่าย,male,48,220,45,15 to 64 years
1009,เขตพระโขนง,male,76,220,75,65 years and older
1001,เขตพระนคร,female,32,220,30,15 to 64 years
1010,เขตมีนบุรี,female,81,220,80,65 years and older
1044,เขตสะพานสูง,female,78,220,75,65 years and older
1003,เขตหนองจอก,male,76,220,75,65 years and older
1006,เขตบางกะปิ,male,79,219,75,65 years and older
1004,เขตบางรัก,female,10,219,10,0 to 14 years
1007,เขตปทุมวัน,female,21,219,20,15 to 64 years
1007,เขตปทุมวัน,male,18,219,15,15 to 64 years
1008,เขตป้อมปราบศัตรูพ่าย,male,71,219,70,65 years and older
1011,เขตลาดกระบัง,female,80,219,80,65 years and older
1011,เขตลาดกระบัง,male,78,219,75,65 years and older
1002,เขตดุสิต,female,87,218,85,65 years and older
1002,เขตดุสิต,male,79,218,75,65 years and older
1048,เขตทวีวัฒนา,male,75,218,75,65 years and older
1021,เขตบางขุนเทียน,female,84,218,80,65 years and older
1025,เขตบางพลัด,female,2,218,0,0 to 14 years
1025,เขตบางพลัด,female,85,218,85,65 years and older
1004,เขตบางรัก,male,68,218,65,65 years and older
1007,เขตปทุมวัน,female,9,218,5,0 to 14 years
1007,เขตปทุมวัน,female,10,218,10,0 to 14 years
1001,เขตพระนคร,female,23,218,20,15 to 64 years
1039,เขตวัฒนา,female,83,218,80,65 years and older
1039,เขตวัฒนา,female,84,218,80,65 years and older
1028,เขตสาทร,female,81,218,80,65 years and older
1026,เขตดินแดง,female,86,217,85,65 years and older
1007,เขตปทุมวัน,male,67,217,65,65 years and older
1001,เขตพระนคร,male,11,217,10,0 to 14 years
1012,เขตยานนาวา,male,75,217,75,65 years and older
1024,เขตราษฏร์บูรณะ,female,0,217,0,0 to 14 years
1004,เขตบางรัก,female,22,216,20,15 to 64 years
1008,เขตป้อมปราบศัตรูพ่าย,male,8,216,5,0 to 14 years
1008,เขตป้อมปราบศัตรูพ่าย,male,21,216,20,15 to 64 years
1008,เขตป้อมปราบศัตรูพ่าย,male,39,216,35,15 to 64 years
1035,เขตจอมทอง,male,81,215,80,65 years and older
1002,เขตดุสิต,female,86,215,85,65 years and older
1048,เขตทวีวัฒนา,female,79,215,75,65 years and older
1004,เขตบางรัก,male,73,215,70,65 years and older
1008,เขตป้อมปราบศัตรูพ่าย,female,22,215,20,15 to 64 years
1008,เขตป้อมปราบศัตรูพ่าย,female,30,215,30,15 to 64 years
1014,เขตพญาไท,male,69,215,65,65 years and older
1014,เขตพญาไท,male,70,215,70,65 years and older
1001,เขตพระนคร,male,35,215,35,15 to 64 years
1034,เขตสวนหลวง,female,82,215,80,65 years and older
1040,เขตบางแค,male,82,214,80,65 years and older
1004,เขตบางรัก,male,64,214,60,15 to 64 years
1007,เขตปทุมวัน,male,21,214,20,15 to 64 years
1008,เขตป้อมปราบศัตรูพ่าย,male,32,214,30,15 to 64 years
1011,เขตลาดกระบัง,female,83,214,80,65 years and older
1034,เขตสวนหลวง,male,79,214,75,65 years and older
1028,เขตสาทร,female,2,214,0,0 to 14 years
1002,เขตดุสิต,female,101,213,100,65 years and older
1002,เขตดุสิต,male,81,213,80,65 years and older
1047,เขตบางนา,female,0,213,0,0 to 14 years
